Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NFLX,NVDA,JPM,BAC,WMT,PG,V,MA,DIS,PEP,KO,UNH,PFE,MRK,T,VZ,CSCO,INTC,ORCL,ADBE,CRM,BABA,XOM,CVX,GS,SPY,QQQ,IWM,DIA,TLT,GLD,SLV,XLF,XLK,XLE,XLV,ARKK,GDX,BA,NKE,MCD,SBUX
2023-06-16 00:00:00-04:00,183.73045349121094,339.06170654296875,123.22486877441406,125.48999786376953,260.5400085449219,280.1564636230469,431.9599914550781,42.67557144165039,138.7919158935547,28.16263198852539,50.97160339355469,144.93174743652344,226.69566345214844,373.779052734375,90.60533905029297,179.1659698486328,59.3490104675293,449.8616638183594,37.41184997558594,105.7750244140625,14.76721477508545,33.392539978027344,50.06987380981445,35.64347839355469,123.33723449707031,495.17999267578125,210.82406616210938,88.94525909423828,100.742919921875,149.28814697265625,326.5187683105469,432.07257080078125,364.3956604003906,182.7925262451172,334.2465515136719,97.8176498413086,181.6300048828125,22.18000030517578,32.74417495727539,171.18792724609375,76.92005157470703,129.08680725097656,43.943519592285156,30.882892608642578,219.99000549316406,111.49375915527344,285.22430419921875,98.8216552734375
2023-06-20 00:00:00-04:00,183.81988525390625,334.82257080078125,122.79593658447266,125.77999877929688,274.45001220703125,283.4764709472656,434.70001220703125,43.791141510009766,138.08470153808594,27.85389518737793,50.522621154785156,143.5942840576172,224.27923583984375,371.88299560546875,89.04762268066406,178.46298217773438,58.954444885253906,460.55657958984375,36.73945236206055,106.655517578125,14.509753227233887,32.79723358154297,49.56985092163086,34.30084991455078,119.97509765625,485.8599853515625,216.01104736328125,84.91809844970703,98.4334945678711,145.88961791992188,319.19329833984375,429.8309020996094,363.8739929199219,181.9962615966797,331.8197937011719,98.49455261230469,179.75,21.260000228881836,32.49930953979492,170.03102111816406,75.19844055175781,128.94171142578125,43.89392852783203,29.653085708618164,212.3699951171875,107.51850128173828,284.5833435058594,98.2396011352539
2023-06-21 00:00:00-04:00,182.77664184570312,330.3754577636719,120.25223541259766,124.83000183105469,259.4599914550781,280.7945556640625,424.45001220703125,43.0284309387207,137.88125610351562,27.564449310302734,50.62093734741211,144.83482360839844,225.0517120361328,373.3919372558594,87.9463119506836,178.57850646972656,59.1180419921875,467.7780456542969,36.32853317260742,107.55535888671875,14.353438377380371,32.8155517578125,48.8967399597168,32.242801666259766,120.03408813476562,477.4800109863281,208.66366577148438,83.7978286743164,99.5354995727539,147.02880859375,313.7402038574219,427.6285705566406,358.915283203125,181.5735321044922,330.8158874511719,98.7328872680664,179.49000549316406,20.84000015258789,32.46012496948242,167.51510620117188,75.79342651367188,128.9613037109375,42.30716323852539,29.574378967285156,212.0800018310547,107.95039367675781,286.0206298828125,98.8216552734375
2023-06-22 00:00:00-04:00,185.79705810546875,336.46673583984375,122.84580993652344,130.14999389648438,264.6099853515625,284.02484130859375,422.4800109863281,43.008445739746094,135.22671508789062,26.975919723510742,51.043704986572266,145.3291015625,226.18067932128906,375.0397644042969,87.7974853515625,180.42759704589844,59.522239685058594,470.03472900390625,36.16977310180664,110.0323486328125,14.32585334777832,32.8338623046875,49.156368255615234,32.05659484863281,118.53981018066406,477.5799865722656,212.34730529785156,83.9137191772461,98.98929595947266,144.90234375,308.4415283203125,429.17218017578125,363.15008544921875,180.22671508789062,330.72821044921875,97.5411605834961,177.7100067138672,20.530000686645508,32.20546340942383,168.8820343017578,74.77619934082031,129.8436737060547,42.317081451416016,29.36777114868164,205.61000061035156,108.42152404785156,284.8357849121094,97.83216857910156
2023-06-23 00:00:00-04:00,185.47914123535156,331.8215026855469,122.03781127929688,129.3300018310547,256.6000061035156,287.86328125,424.0199890136719,42.1927604675293,134.51947021484375,26.773311614990234,50.94866180419922,143.88502502441406,227.3294677734375,377.0351257324219,87.41053771972656,179.19488525390625,58.89670181274414,468.0233154296875,35.76819610595703,110.88380432128906,14.206317901611328,32.52246856689453,48.3967170715332,32.340797424316406,116.63262939453125,484.7200012207031,209.1614532470703,82.01119995117188,98.12684631347656,143.677734375,303.7413024902344,425.92767333984375,359.54998779296875,177.513427734375,328.6034851074219,98.51361846923828,178.1999969482422,20.579999923706055,32.06833267211914,167.04957580566406,74.2387924194336,129.41229248046875,41.791465759277344,29.308740615844727,205.41000366210938,107.49887084960938,281.543701171875,95.39727783203125
2023-06-26 00:00:00-04:00,184.07821655273438,325.4627990722656,118.04769134521484,127.33000183105469,241.0500030517578,277.6340637207031,415.94000244140625,40.616363525390625,134.848876953125,27.101346969604492,50.81429672241211,144.03038024902344,224.1109161376953,374.66259765625,88.00584411621094,178.05848693847656,58.915950775146484,470.0445556640625,34.45140075683594,109.41310119628906,14.37182903289795,33.071990966796875,48.28132247924805,32.67401123046875,114.8041000366211,479.510009765625,206.44351196289062,82.54236602783203,99.93797302246094,146.20289611816406,301.4731750488281,424.18743896484375,354.73004150390625,177.69036865234375,328.5839538574219,98.61848449707031,178.50999450683594,20.899999618530273,31.99976921081543,165.85107421875,75.57270050048828,128.67698669433594,41.55345153808594,29.584217071533203,205.5800018310547,109.67790985107422,280.747314453125,95.29058074951172
2023-06-27 00:00:00-04:00,186.85025024414062,331.3758544921875,118.03772735595703,129.17999267578125,250.2100067138672,286.1883239746094,417.0799865722656,41.859886169433594,134.85855102539062,27.24606704711914,50.630767822265625,145.39695739746094,225.1408233642578,379.0006408691406,88.36302185058594,179.33932495117188,58.79084777832031,473.4787292480469,34.01247024536133,109.64532470703125,14.564924240112305,33.474971771240234,48.90635681152344,33.418827056884766,115.8461685180664,489.2699890136719,207.89707946777344,84.14550018310547,100.18711853027344,145.7472381591797,302.52520751953125,428.8379211425781,360.829345703125,180.25621032714844,330.6210021972656,98.36106872558594,177.69000244140625,20.979999542236328,32.25443649291992,169.1197509765625,75.74543762207031,128.3828582763672,42.96170425415039,29.171001434326172,209.42999267578125,111.51339721679688,282.8935241699219,95.76591491699219
2023-06-28 00:00:00-04:00,188.03260803222656,332.64361572265625,119.88314819335938,129.0399932861328,256.239990234375,284.43365478515625,429.8399963378906,41.10117721557617,134.267578125,27.082050323486328,50.906063079833984,145.36788940429688,225.75482177734375,377.45208740234375,88.13482666015625,176.9124298095703,58.2422981262207,465.5213317871094,33.89107131958008,108.79386138916016,14.509753227233887,33.72225570678711,48.91597366333008,32.8994140625,114.5583267211914,482.42999267578125,211.2322540283203,81.6925048828125,101.00165557861328,147.06675720214844,302.7279052734375,429.0542297363281,361.5334777832031,181.1409912109375,330.03619384765625,98.78054809570312,177.27999877929688,20.84000015258789,32.17607498168945,169.21881103515625,76.51316833496094,127.97109985351562,43.81459426879883,28.747947692871094,210.72000122070312,110.94409942626953,283.32086181640625,95.6592025756836
2023-06-29 00:00:00-04:00,188.3704071044922,331.8512268066406,118.80581665039062,127.9000015258789,257.5,280.6849060058594,428.239990234375,40.8062858581543,138.9566192626953,27.651283264160156,50.56194305419922,144.77667236328125,232.05332946777344,384.8376770019531,88.2538833618164,177.08580017089844,57.76111602783203,467.473876953125,33.73230743408203,109.8581771850586,14.693653106689453,33.87795639038086,49.2429084777832,32.25259780883789,115.78718566894531,483.7699890136719,209.4999542236328,80.6881332397461,102.24739074707031,148.3198699951172,311.82916259765625,430.7452697753906,360.8094787597656,183.22509765625,332.5019226074219,96.99771881103516,177.08999633789062,20.719999313354492,32.73438262939453,169.5159454345703,77.39603424072266,128.804443359375,43.427818298339844,29.14148712158203,211.8300018310547,111.27783203125,285.9720764160156,95.72710418701172
2023-06-30 00:00:00-04:00,192.72222900390625,337.2888488769531,119.40433502197266,130.36000061035156,261.7699890136719,286.1185607910156,440.489990234375,42.28572082519531,140.9039306640625,27.68022918701172,51.512359619140625,147.06394958496094,235.18272399902344,390.4265441894531,88.58130645751953,178.3762969970703,57.95358657836914,471.5948486328125,34.25529098510742,111.64818572998047,14.666069030761719,34.061126708984375,49.75255584716797,32.77200698852539,117.07501983642578,488.989990234375,210.32627868652344,80.49497985839844,102.77445983886719,149.37356567382812,311.2983703613281,435.8283996582031,366.37322998046875,184.10003662109375,335.1237487792969,98.14179229736328,178.27000427246094,20.889999389648438,33.018428802490234,172.21014404296875,77.89506530761719,130.12796020507812,43.774925231933594,29.623571395874023,211.16000366210938,108.33319854736328,289.7983703613281,96.09574127197266
2023-07-03 00:00:00-04:00,191.22195434570312,334.7631530761719,119.60384368896484,130.22000122070312,279.82000732421875,285.1614074707031,441.44000244140625,42.39667510986328,142.03744506835938,28.172279357910156,51.84663772583008,147.800537109375,235.6680145263672,391.0816955566406,89.79175567626953,178.74227905273438,58.30004119873047,468.88677978515625,34.227272033691406,110.62255859375,14.822385787963867,34.143558502197266,49.8294792175293,32.94841384887695,115.1678466796875,485.2099914550781,210.7145538330078,81.19031524658203,102.97569274902344,149.24070739746094,315.2265319824219,436.329833984375,367.2360534667969,184.47357177734375,335.33819580078125,97.58541870117188,178.47000122070312,21.010000228881836,33.20453643798828,171.84365844726562,78.077392578125,129.05935668945312,44.74681854248047,30.194202423095703,210.9199981689453,107.09645080566406,286.3313903808594,96.18305206298828
2023-07-05 00:00:00-04:00,190.09922790527344,334.9216003417969,121.44927215576172,130.3800048828125,282.4800109863281,293.4863586425781,445.8999938964844,42.300716400146484,141.09124755859375,28.056503295898438,51.81714630126953,147.54852294921875,237.13369750976562,391.8460998535156,89.08731079101562,179.68605041503906,58.733097076416016,462.3521423339844,34.049827575683594,110.01298522949219,14.776410102844238,34.326725006103516,49.906986236572266,31.86058807373047,113.99797821044922,487.260009765625,212.87498474121094,81.41244506835938,102.44864654541016,148.38629150390625,308.89520263671875,435.6809387207031,367.2261657714844,182.63523864746094,334.1100769042969,96.65811920166016,177.83999633789062,21.209999084472656,33.13597106933594,170.7838134765625,77.64555358886719,128.99073791503906,44.58814239501953,29.348094940185547,213.30999755859375,105.12353515625,288.3319396972656,95.51368713378906
2023-07-06 00:00:00-04:00,190.5761260986328,338.0118408203125,119.81331634521484,128.36000061035156,276.5400085449219,291.1134948730469,438.8399963378906,42.08679962158203,139.6963348388672,27.284658432006836,51.489418029785156,147.30624389648438,236.5692138671875,390.83209228515625,88.04552459716797,179.70530700683594,58.280792236328125,460.5270690917969,33.274696350097656,108.12623596191406,14.592508316040039,34.00617980957031,49.51943588256836,31.331377029418945,113.49659729003906,481.2900085449219,209.21124267578125,80.96819305419922,98.62513732910156,145.13018798828125,302.09088134765625,432.26922607421875,364.4294128417969,179.68603515625,330.6210021972656,95.29109191894531,177.30999755859375,20.829999923706055,32.85192108154297,170.3281707763672,75.89897918701172,127.9613037109375,42.88236999511719,28.600372314453125,212.6199951171875,103.16044616699219,286.40911865234375,93.32131958007812
